filename,imgId,name,location1,location2,type1,type2,nameKr,location,lat,lng
서울대학교 관악캠퍼스_국제대학원_014_34786108.jpg,34786108,서울대학교관악캠퍼스_국제대학원,서울특별시,관악구,지역상징성,학교,서울대학교관악캠퍼스_국제대학원,서울특별시 관악구 신림동 산56-1,0,0
한국종합무역센터(코엑스)_009_38845661.JPG,38845661,한국종합무역센터(코엑스),서울특별시,강남구,지역상징성,컨벤션센터,한국종합무역센터(코엑스),서울특별시 강남구 삼성동 159,37.5147838,127.0543618
용산푸르지오파크타운2단지아파트_010_0.jpg,0,용산푸르지오파크타운2단지아파트,서울특별시,용산구,건물,아파트,용산푸르지오파크타운2단지아파트,서울특별시 용산구 녹사평대로 66,37.5184849,126.9945382
힐스테이트 백련산2차_001_0.jpg,0,힐스테이트 백련산2차,서울특별시,은평구,건물,아파트,힐스테이트 백련산2차,서울특별시 은평구 응암동 760,37.59418,126.92555
동대문구청_003_40045873.jpg,40045873,동대문구청,서울특별시,동대문구,지역상징성,공공,동대문구청,서울특별시 동대문구 천호대로 145 동대문구청,0,0
음악분수(뚝섬)_006_43085800.JPG,43085800,뚝섬한강공원음악분수음수대,서울특별시,광진구,명소,테마공원,뚝섬한강공원음악분수음수대,서울특별시 광진구 자양동,37.53169045,127.07494767413708
성신여자대학교_004_33745686.JPG,33745686,성신여자대학교,서울특별시,성북구,시설,대학교,성신여자대학교,서울특별시 성북구 돈암동 산7-1,0,0
강북삼성병원_014_38567442.jpg,38567442,강북삼성병원,서울특별시,종로구,지역상징성,병원,강북삼성병원,서울특별시 종로구 평동 108-1,37.5683558,126.9669813
월곡래미안루나밸리아파트_011_0.jpg,0,월곡래미안루나밸리아파트,서울특별시,성북구,건물,아파트,월곡래미안루나밸리아파트,서울특별시 성북구 월곡로14길 26,37.6003578,127.0424282
강서청소년회관_010_42588153.jpg,42588153,강서청소년회관,서울특별시,강서구,시설,보건복지,강서청소년회관,서울특별시 강서구 공항대로42길 23-19 강서청소년회관,0,0
고려대학교 서울캠퍼스 공학관_009_34847623.jpg,34847623,고려대학교서울캠퍼스_공학관,서울특별시,성북구,지역상징성,학교,고려대학교서울캠퍼스_공학관,서울특별시 성북구 안암동5가 126-16,37.5887938,127.0300906
북촌_문화_센터_013_33941811.JPG,33941811,북촌문화센터,서울특별시,종로구,지역상징성,명소,북촌문화센터,서울특별시 종로구 계동길 37,37.579046,126.9863882
서울중랑구-성 카타리나 센터_006_39094084.jpg,39094084,성카타리나센터,서울특별시,중랑구,시설,보건복지,성카타리나센터,서울특별시 중랑구 신내동,37.61071285,127.09312767202238
통계청 나라셈 도서관_026_35226818.jpg,35226818,통계청나라셈도서관,서울특별시,강남구,지역상징성,도서관,통계청나라셈도서관,서울특별시 강남구 언주로 721 서울세관 별관 4층,0,0
문화비축기지_공연장_007_35381796.JPEG,35381796,문화비축기지_공연장,서울특별시,마포구,문화,공연장,문화비축기지_공연장,서울특별시 마포구 성산동 661,37.56775,126.90263
북서울꿈의숲_조팝나무정원_009_42755531.jpg,42755531,북서울꿈의숲_조팝나무정원,서울특별시,강북구,지역상징성,공원,북서울꿈의숲_조팝나무정원,서울특별시 강북구 번동 95,37.62929,127.03684
서울시립대학교100주년기념관_028_37746279.jpg,37746279,서울시립대학교_100주년기념관,서울특별시,동대문구,지역상징성,학교,서울시립대학교_100주년기념관,서울특별시 동대문구 휘경동 370,37.58773,127.06526
숭인재_012_41334830.JPG,41334830,숭인재,서울특별시,종로구,문화유산,문화재,숭인재,서울특별시 종로구 숭인동 58-6,37.57648,127.01848
감로천생태공원_007_40949746.JPG,40949746,깔깔거리,서울특별시,구로구,명소,거리,깔깔거리,서울특별시 구로구 구로동,37.4936479,126.8825403511477
광진구의회_010_34853673.JPG,34853673,광진구의회,서울특별시,광진구,공공기관,지방,광진구의회,서울특별시 광진구 능동로 76 광진문화예술회관 및 구의회청사,0,0
서경대 수인관_011_43027818.jpg,43027818,서경대학교_수인관,서울특별시,성북구,지역상징성,학교,서경대학교_수인관,서울특별시 성북구 정릉동 산16-46,0,0
이한열박물관_017_37413074.jpg,37413074,이한열박물관,서울특별시,마포구,시설,박물관,이한열박물관,서울특별시 마포구 신촌로12나길 26(노고산동),0,0
인덕대학교_연지스퀘어_008_43050930.jpg,43050930,인덕대학교_연지스퀘어,서울특별시,노원구,지역상징성,학교,인덕대학교_연지스퀘어,서울특별시 노원구 월계동 648,37.6289,127.0567
김세중미술관_025_38788585.JPG,38788585,김세중미술관,서울특별시,용산구,시설,미술관,김세중미술관,서울특별시 용산구 효창원로70길 35,37.5417471,126.9635397
도화현대1차아파트_006_0.jpg,0,도화현대1차아파트,서울특별시,마포구,건물,아파트,도화현대1차아파트,서울특별시 마포구 새창로 52,37.54165,126.95347
문래예술공장_027_38708745.JPG,38708745,선유도공원_방문자안내소,서울특별시,영등포구,지역상징성,공원,선유도공원_방문자안내소,서울특별시 영등포구 당산동 1,37.5346241,126.9065487
길음뉴타운푸르지오3단지아파트_002_0.jpg,0,길음뉴타운푸르지오3단지아파트,서울특별시,성북구,건물,아파트,길음뉴타운푸르지오3단지아파트,서울특별시 성북구 길음로13길 39,37.6093064,127.0185206
이탈리아 의무부대 6.25전쟁 참전기념비_005_34512008.jpg,34512008,이탈리아의무부대6.25전쟁참전기념비,서울특별시,영등포구,지역상징성,기념비,이탈리아의무부대6.25전쟁참전기념비,서울특별시 영등포구 신길동 210,37.50556,126.91278
정릉_007_33873217.JPG,33873217,정릉,서울특별시,성북구,문화유산,사적,정릉,서울특별시 성북구 아리랑로19길 116,37.6018612,127.00618403468403
롯데백화점(건대입구)_011_34859817.JPG,34859817,롯데백화점[스타시티점],서울특별시,시,시설,쇼핑시설,롯데백화점[스타시티점],서울특별시 광진구 능동로 92,37.538994599999995,127.0714316550327
경리단길_015_38568604.jpg,38568604,경리단길,서울특별시,용산구,지역상징성,명소,경리단길,서울특별시 용산구 이태원동,37.53842,126.992
여의도 샛강생태공원_오리못_010_41462122.jpg,41462122,여의도샛강생태공원_오리못,서울특별시,영등포구,지역상징성,공원,여의도샛강생태공원_오리못,서울특별시 영등포구 여의도동 49,37.5267088,126.9238
서울중랑구-면목종합사회복지관_015_37746765.jpg,37746765,면목종합사회복지관,서울특별시,중랑구,시설,보건복지,면목종합사회복지관,서울특별시 중랑구 면목동 1382,37.58178,127.09034
탑골생태공원_실외학습장_019_40793249.jpg,40793249,탑골생태공원_실외학습장,서울특별시,은평구,지역상징성,공원,탑골생태공원_실외학습장,서울특별시 은평구 진관동 387,37.642116900000005,126.93543045855546
서울시   도봉구   산악박물관_20201025_025_41453823.jpg,41453823,산악박물관,서울특별시,도봉구,문화,박물관,산악박물관,서울특별시 도봉구 도봉동 405,37.6826056,127.0425405
홍대 Billy Angel_018_34814381.jpg,34814381,빌리엔젤홍대점,서울특별시,마포구,시설,카페,빌리엔젤홍대점,서울특별시 마포구 와우산로 103,37.5533827,126.9249999
서울혁신파크_SeMA_006_34792472.JPG,34792472,서울혁신파크SeMA창고,서울특별시,은평구,문화,전시관,서울혁신파크SeMA창고,서울특별시 은평구 녹번동 5-30,37.60395,126.93437
감로천생태공원_017_40960885.JPG,40960885,구로공단노동자생활체험관,서울특별시,금천구,지역상징성,체험관,구로공단노동자생활체험관,서울특별시 금천구 벚꽃로44길 17(가산동),0,0
종묘광장공원_월남이상재선생_018_36278187.jpg,36278187,종묘광장공원_월남이상재선생,서울특별시,종로구,지역상징성,공원,종묘광장공원_월남이상재선생,서울특별시 종로구 종로 157 종묘공원,0,0
경희대학교서울캠퍼스_정경대학_009_35431741.jpg,35431741,경희대학교서울캠퍼스_정경대학,서울특별시,동대문구,지역상징성,학교,경희대학교서울캠퍼스_정경대학,서울특별시 동대문구 이문동 1-5,37.60021,127.06124
관악산야외식물원→나들이숲 자연학습장_009_43022064.jpg,43022064,관악산야외식물원,서울특별시,관악구,지역상징성,학교,관악산야외식물원,서울특별시 관악구 신림동 205-1,37.48682825,126.92826657522511
"양천문화원, 양천문화회관,국제선센터, 나무마을목공방 _013_41416051.jpg",41416051,나무마을목공방,서울특별시,양천구,지역상징성,공방,나무마을목공방,서울특별시 양천구 목동서로 159-2(목동),0,0
수유삼성래미안아파트_009_0.jpg,0,수유삼성래미안아파트,서울특별시,강북구,건물,아파트,수유삼성래미안아파트,서울특별시 강북구 한천로159길 8,37.6445811,127.0194806
여의도 샛강생태공원_여의못_017_41461806.jpg,41461806,여의도샛강생태공원_여의못,서울특별시,영등포구,지역상징성,공원,여의도샛강생태공원_여의못,서울특별시 영등포구 여의도동 39,37.5267088,126.9238
산천동부군당_010_36670942.jpg,36670942,산천동부군당,서울특별시,용산구,문화재,사당,산천동부군당,서울특별시 용산구 효창원로15길 7,37.5361468,126.9532944
강남고속버스터미널(경부)_006_42459864.jpg,42459864,강남고속버스터미널(경부),서울특별시,서초구,교통시설,버스터미널,강남고속버스터미널(경부),서울특별시 서초구 신반포로 194,37.5049285,127.00559267698083
양천고성지_013_38714353.JPG,38714353,이화여자대학교의료원,서울특별시,강서구,지역상징성,병원,이화여자대학교의료원,서울특별시 강서구 마곡동 808,37.56619,126.8255083
서울식물원_숲문화학교_009_42757117.jpg,42757117,서울식물원_숲문화학교,서울특별시,강서구,지역상징성,식물원,서울식물원_숲문화학교,서울특별시 강서구 마곡동 812,37.56619,126.8255083
문래예술공장_014_38707422.JPG,38707422,영등포청과시장,서울특별시,영등포구,지역상징성,시장,영등포청과시장,서울특별시 영등포구 당산동1가 166-1,37.5223052,126.8990946
국민대 성곡도서관_006_35181604.jpg,35181604,국민대학교_성곡도서관,서울특별시,성북구,지역상징성,학교,국민대학교_성곡도서관,서울특별시 성북구 정릉동 861-1,37.61654,126.99794
서울특별시교육청과학전시관_천문대_013_34791878.jpg,34791878,서울특별시교육청과학전시관_천문대,서울특별시,관악구,지역상징성,천문대,서울특별시교육청과학전시관_천문대,서울특별시 관악구 봉천동 35-5,37.484665,126.9484961
창동주공4단지아파트_011_0.JPG,0,창동주공4단지아파트,서울특별시,도봉구,건물,아파트,창동주공4단지아파트,서울특별시 도봉구 덕릉로 350,37.6388921,127.0378534
답십리역_015_35142975.JPG,35142975,답십리역,서울특별시,성동구,지역상징성,역,답십리역,서울특별시 성동구 천호대로 300,37.5680743,127.0509275
한양대학교 서울캠퍼스병원_서관_013_34812330.jpg,34812330,한양대학교서울캠퍼스병원_서관,서울특별시,성동구,지역상징성,학교,한양대학교서울캠퍼스병원_서관,서울특별시 성동구 사근동 110,37.5589948,127.0480281
서울중랑구-신내종합사회복지관_008_37398690.jpg,37398690,신내종합사회복지관,서울특별시,중랑구,시설,보건복지,신내종합사회복지관,서울특별시 중랑구 봉화산로 165 신내아파트,0,0
15개_생명의전화종합사회복지관_004_39032989.jpg,39032989,생명의전화종합사회복지관,서울특별시,성북구,시설,보건복지,생명의전화종합사회복지관,서울특별시 성북구 오패산로 21,37.607487,127.0364498
서울어린이대공원_소파방정환동상_026_34508016.JPG,34508016,서울어린이대공원_소파방정환동상,서울특별시,광진구,지역상징성,테마파크,서울어린이대공원_소파방정환동상,서울특별시 광진구 능동 18,37.55792645,127.08108281470203
국회_의사당_002_33939449.JPG,33939449,국회의사당,서울특별시,영등포구,지역상징성,명소,국회의사당,서울특별시 영등포구 의사당대로 1,37.53186565,126.9141232377511
양천고성지_031_38711093.JPG,38711093,현대백화점[목동],서울특별시,양천구,시설,쇼핑시설,현대백화점[목동],서울특별시 양천구 목동 916,37.53608,126.87585
서울대학교 관악캠퍼스_법학도서관_019_36138059.jpg,36138059,서울대학교관악캠퍼스_법학도서관,서울특별시,관악구,지역상징성,학교,서울대학교관악캠퍼스_법학도서관,서울특별시 관악구 신림동 산56-1,0,0
경희궁자이2단지_008_0.jpg,0,경희궁자이2단지,서울특별시,종로구,건물,아파트,경희궁자이2단지,서울특별시 종로구 홍파동 199,37.571092,126.9638497
중부시장_004_32110259.JPG,32110259,중부시장,서울특별시,중구,지역상징성,시장,중부시장,서울특별시 중구 오장동 139-11,37.56417,127.00024
숙명여자대학교제2창학캠퍼스_르네상스플라자_022_36671705.jpg,36671705,숙명여자대학교제2창학캠퍼스_르네상스플라자,서울특별시,용산구,시설,대학교,숙명여자대학교제2창학캠퍼스_르네상스플라자,서울특별시 용산구 청파동3가 115,37.5430014,126.9666002
정정공 강사상 묘역_022_34887454.jpg,34887454,정정공강사상묘역,서울특별시,관악구,문화유산,사적,정정공강사상묘역,서울특별시 관악구 신림동 산107,0,0
서울시립대학교_미래관_007_35435634.jpg,35435634,서울시립대학교_미래관,서울특별시,동대문구,지역상징성,학교,서울시립대학교_미래관,서울특별시 동대문구 전농동 694,37.5806,127.05543
서소문역사공원_006_0.jpg,0,서소문역사공원,서울특별시,중구,시설,근린공원,서소문역사공원,서울특별시 중구 칠패로 5,37.5594426,126.9689088
축구전시관_001_42427099.jpg,42427099,축구전시관,서울특별시,종로구,전시관,전시관,축구전시관,서울특별시 종로구 경희궁길 46(신문로2가),0,0
스파레이_013_36156089.jpg,36156089,스파레이,서울특별시,서초구,지역상징성,스파,스파레이,서울특별시 서초구 잠원동 8-22,37.518254400000004,127.01240284968915
셋이서문학관_009_37264603.jpg,37264603,셋이서문학관,서울특별시,은평구,문화,문학관,셋이서문학관,서울특별시 은평구 진관길 23 셋이서문학관,0,0
초안산캠핑장_009_42817900.jpg,42817900,초안산캠핑장,서울특별시,노원구,자연,캠핑야영,초안산캠핑장,서울특별시 노원구 마들로5가길 66-107,37.6391589,127.0524876
돈암힐스테이트_027_0.jpg,0,돈암힐스테이트,서울특별시,성북구,건물,아파트,돈암힐스테이트,서울특별시 성북구 아리랑로 68,37.6027656,127.0140901
세종문화회관(세종이야기대체)_008_36274803.jpg,36274803,세종문화회관,서울특별시,종로구,문화,공연장,세종문화회관,서울특별시 종로구 세종로 81-3,37.5757452,126.9766915
서울대학교 관악캠퍼스_행정대학원_002_43037774.jpg,43037774,서울대학교관악캠퍼스_행정대학원,서울특별시,관악구,지역상징성,학교,서울대학교관악캠퍼스_행정대학원,서울특별시 관악구 신림동 산56-1,0,0
서울대학교 관악캠퍼스_문화관_043_36137327.jpg,36137327,서울대학교관악캠퍼스_문화관,서울특별시,관악구,지역상징성,학교,서울대학교관악캠퍼스_문화관,서울특별시 관악구 신림동 산56-1,0,0
동작청소년성문화센터_019_36299425.jpg,36299425,시립동작청소년성문화센터,서울특별시,동작구,지역상징성,문화센터,시립동작청소년성문화센터,서울특별시 동작구 신대방동 722,37.4955756,126.9195788
한강수상법당_005_34893891.JPG,34893891,한강수상법당,서울특별시,광진구,건물,사찰,한강수상법당,서울특별시 광진구,37.5384,127.0828
서울대학교 관악캠퍼스_종합체육관_007_43036881.jpg,43036881,서울대학교관악캠퍼스_종합체육관,서울특별시,관악구,지역상징성,학교,서울대학교관악캠퍼스_종합체육관,서울특별시 관악구 신림동 산56,0,0
석촌문화관_030_36196763.jpg,36196763,석천문화관,서울특별시,종로구,문화,문화예술공간,석천문화관,서울특별시 종로구 성균관로17길 11,37.5912199,126.997458
성북구청_027_33639070.JPG,33639070,성북구청,서울특별시,성북구,지역상징성,공공,성북구청,서울특별시 성북구 보문로 168 성북구청,0,0
고려대학교 서울캠퍼스 아산이학관_002_34851602.jpg,34851602,고려대학교서울캠퍼스_아산이학관,서울특별시,성북구,지역상징성,학교,고려대학교서울캠퍼스_아산이학관,서울특별시 성북구 안암동5가 126-16,37.5887938,127.0300906
강남중앙침례교회_019_35273514.jpg,35273514,강남중앙침례교회,서울특별시,강남구,지역상징성,교회,강남중앙침례교회,서울특별시 강남구 학동로46길 5 교회,0,0
대한민국예술인센터_008_42752207.jpg,42752207,대한민국예술인센터,서울특별시,양천구,문화,예술센터,대한민국예술인센터,서울특별시 양천구 목동 923-6,37.53608,126.87585
홍릉수목원_007_38096018.jpg,38096018,홍릉수목원,서울특별시,동대문구,자연,수목원,홍릉수목원,서울특별시 동대문구 청량리동 207,37.5882073,127.046251807744
연세대학교 신촌캠퍼스_학군단_014_34880306.jpg,34880306,연세대학교신촌캠퍼스_학군단,서울특별시,서대문구,지역상징성,학교,연세대학교신촌캠퍼스_학군단,서울특별시 서대문구 신촌동 134,37.5662284,126.94291975147866
서울시   노원구   서울과학기술대학교_중앙도서관_20201027_019_36232061.jpg,36232061,서울과학기술대학교_중앙도서관,서울특별시,노원구,지역상징성,학교,서울과학기술대학교_중앙도서관,서울특별시 노원구 하계동 172,37.63793,127.07251
모던화랑_010_43025966.jpg,43025966,모던화랑,서울특별시,종로구,문화,미술관,모던화랑,서울특별시 종로구 관훈동 27-1,37.5742524,126.9845658
엘리에나호텔_004_35224355.jpg,35224355,엘리에나호텔,서울특별시,강남구,지역상징성,호텔,엘리에나호텔,서울특별시 강남구 논현로 645,37.5140379,127.0306696
신림동 순대타운_007_39235597.jpg,39235597,신림동순대타운,서울특별시,관악구,지역상징성,명소,신림동순대타운,서울특별시 관악구 신림동,37.48682825,126.92826657522511
포니정홀_004_40257975.JPG,40257975,포니정홀,서울특별시,강남구,문화,공연장,포니정홀,서울특별시 강남구 영동대로 520(삼성동),0,0
서울시노원구-삼육대학교_원예학과온실_20201218_002_39525653.jpg,39525653,삼육대학교_원예학과온실,서울특별시,노원구,시설,대학교,삼육대학교_원예학과온실,서울특별시 노원구 공릉동 26-21,37.63021,127.08818
